avg_R,avg_G,avg_B,brightness,predicted_color
90.34550858431241,136.06317735934184,155.8675353149799,0.7568439583472257,green
131.29444037122244,130.96659086701393,145.94864226340385,0.5992484033920522,green
124.1763599562783,107.35113772442129,130.23508669058717,0.7967241369684559,beige
127.62159899922221,138.1847107251027,230.83961053476997,0.6248015734417989,green
130.56207707217584,126.25254450652602,148.2070520856049,0.31574500517495313,blue
126.27266706687234,94.17615483846382,94.44336727205956,0.8817183995003344,blue
145.09933701093377,121.47957459204676,176.64237806902233,0.6205404234665499,green
76.79514323554797,164.8720430671308,124.94199496191423,0.5171530671956123,blue
69.52048931841955,151.91045998071525,138.3904163118695,0.3301511597988559,red
73.1689201552831,91.09626112698287,131.00268680749946,0.3128579723902828,blue
74.63761731824158,118.49071182064209,173.63135861768487,0.8934520306668992,red
79.80168661383294,107.15305603976618,120.40116386862438,0.47106142486961006,beige
110.02431216928666,127.59776011186545,127.24229499380176,0.5196327864096546,blue
66.3127611382215,145.74741654586688,111.55081798586681,0.31468309416391943,red
127.17631990803208,162.31761929671652,124.83913691274074,0.8838079423594662,green
108.57153692500972,116.37460136897838,140.31243201768837,0.8538780537806572,blue
131.35611039943296,177.48570273331626,127.99336531669205,0.5501442020260365,beige
130.18537651398728,121.55527152158079,128.9396869534614,0.3919923510353589,blue
147.95114050590502,165.43451028530683,161.4193957172155,0.36860776104553156,red
143.98776060825708,122.26917006410808,137.11886986008983,0.6688262800154368,beige
157.81270843354946,136.23165217535117,167.8753077832545,0.8863047668049644,red
100.45493957031066,136.6239922627856,135.19441610787382,0.4335591759414592,blue
170.787833119259,140.46748233479164,145.84266417813927,0.5695341088641264,red
77.42883117052494,158.55900476235567,131.21117695464207,0.4853151756427544,blue
95.55411895633185,151.99651403576004,170.42449511986507,0.8596527208265345,beige
164.11330533230355,161.19055859245546,117.54557882170303,0.5409621245896981,red
112.50322612747458,176.11906892578315,144.6264420028544,0.44693428394343926,blue
86.33780676774826,119.40051383507019,126.50444564747221,0.557286300872254,blue
133.50206703544748,118.9503054987063,141.0702136226774,0.4411425219095143,blue
166.31186196082018,116.63370203569905,148.56043181733003,0.8057618340795192,beige
134.3936737404242,127.82825889163723,144.1006723865497,0.30757428098444584,beige
114.40764516485628,128.2388261840641,127.49918342010544,0.5250006400938786,blue
170.98853001397498,96.89610990558353,155.76878767340745,0.7665999575001277,green
128.96375540270367,170.43674006526854,126.67397552191542,0.7280140671943828,beige
139.05673974051786,153.63607514416054,154.32076337776277,0.8632329559871361,red
111.27975029599901,112.06162416842487,165.7916324636319,0.7897304875811779,red
109.09084396858044,121.05390610675973,107.49297067312759,0.5901291542566096,blue
151.5555933888352,173.9519031251217,219.99558828869561,0.7881646687863453,blue
156.76541595588935,167.62014783043608,169.59726339788463,0.6514500097612268,blue
138.03609374692903,111.01842009798366,131.70721567236765,0.7051875418762147,green
97.11403641752527,130.74004928261044,74.08835427089888,0.475912026298577,red
106.50260110229648,163.56096723039036,167.89891512346315,0.8567602221148114,blue
136.34726079207357,47.08343511550268,160.0112617185604,0.8561511074539683,green
76.82277847419286,132.4154285318047,110.56978681037492,0.5441970833583593,blue
128.39712962041278,113.67356434756213,106.84368039074025,0.7757162394623847,blue
120.71720923886548,100.32607584109768,143.2603748081438,0.3959745778168141,beige
129.5292020604728,123.15324347746892,91.98231964045263,0.8448625733651391,red
146.6914401403755,153.97835969482958,144.523396936636,0.7473965111096557,green
146.96015511732816,105.0507254780213,137.0676480942171,0.358114691950883,red
123.06322804912881,98.38316406921464,102.70153185852013,0.5100479668189849,beige
130.56839522936377,182.37182410637186,197.99075847800327,0.3176655771691983,blue
146.57147099889332,103.59992444986288,118.31940814725368,0.799946877022038,red
136.38068527984157,117.02497527225283,137.829010318468,0.3619578232427636,beige
177.96552628596538,112.89706170770685,139.39767661881984,0.47851123767194137,blue
60.664258051962456,121.68152139952082,153.1229254639429,0.8282133800003137,red
137.7319382687502,103.04398807513117,142.99101787475695,0.3194120674770184,green
160.5011770859889,104.17895094483015,174.11186083254248,0.8163664261662562,green
121.21323097560236,143.75597496511537,113.47405698585129,0.5784614071256454,red
119.89301159202738,106.2149249267445,146.14736598003086,0.818285786571268,beige
121.48144129710619,103.94033552608127,106.20018671877861,0.7933235170531767,beige
96.8805256615477,107.90765928833763,146.03534358420643,0.3719503493911463,green
120.58541174380224,110.18782687227828,85.02932750563754,0.35491658394896064,blue
151.91934355592082,131.42331691884127,73.3919296521484,0.47129015426117116,blue
89.05230268950325,119.847870555811,119.42880778634304,0.7296814302389454,beige
121.70597449878699,177.21645383720528,97.06252623326031,0.8398339808448068,beige
77.24530994239902,79.4665102803929,160.24205858529538,0.4415701468791186,green
125.27325752030757,124.34136273937523,152.616305445688,0.6791123353796552,beige
99.06942387365879,104.74006708316735,168.0969780499387,0.40643309834776287,beige
144.1895111662878,180.9072303394343,135.81450813673894,0.6063741460652363,beige
111.41196796873899,121.1412065994467,163.73532146427442,0.6042484277935385,red
108.19753544778413,115.24378977548972,180.00769634889934,0.554564846390535,blue
103.34260047439037,98.7038222021452,170.27250118928302,0.35987010119536117,blue
148.06362657438933,100.70900630834689,112.8934964380474,0.32687182677346355,red
135.07172137727855,128.01954071721715,186.0201452507584,0.7100935102585113,beige
166.64909256941183,126.21971282945456,141.35423312911206,0.7231149609017757,beige
121.11152781659138,182.59971252878623,145.77411130009983,0.6021137887308832,blue
158.19593836017026,117.37469953364324,162.473235250671,0.8342428583380335,green
72.49808743724057,112.72672647263302,129.48790460709986,0.897429820091205,red
100.41312424521881,165.12009642559485,110.82279203830352,0.7984264031862642,blue
121.31829593515535,132.97218415618084,143.36328197222065,0.7361729364833991,beige
111.62792290115897,176.04750328392788,158.22632444814937,0.6466585325094558,blue
154.6752009861255,142.5345416748424,143.48675719694486,0.5793910021301518,green
37.44269445392574,140.2416185639829,126.6436518726448,0.40019836336995795,beige
120.58169803919267,139.1662867837608,169.59928814006958,0.8776587885635221,red
106.42680435679874,127.89848592797863,153.69436100381748,0.6465285117615494,blue
138.7898233937243,144.4780882291963,135.91487084679258,0.5581556263311995,green
97.45848903181329,105.09767254826923,109.64703673385094,0.7400203106735395,beige
79.26605914240062,161.06419504688557,80.32978058693018,0.5158097492414935,green
103.56351124707423,106.93207629426308,198.33501443902253,0.6668518820702187,green
120.3754141608539,162.60978533771913,149.094320882058,0.6351367420542133,red
127.83039657396526,191.88240056835943,121.11734382126491,0.6664183990355816,red
99.18876673891702,126.39822648388605,172.56370691856944,0.6773529229007784,blue
130.17163977076507,149.8410672986181,165.74898295731182,0.42722319615585613,green
117.04175384088965,102.98222363981884,178.16481433486865,0.8823127591424162,green
101.63077901410979,104.3250493059036,141.8548337798359,0.6263856129561579,blue
125.13515797581442,175.3682412837799,158.08889607876503,0.39570616249561225,beige
97.297871191693,118.80947407099652,108.76423606978045,0.38868373133283474,red
128.21613783528466,172.36379660557486,121.08033841323626,0.3520032140501406,green
142.13255416857027,155.410853711083,190.7532331248823,0.36335770682600144,red
167.74516060047503,79.32433563287682,102.6536339153494,0.636073004317149,blue
122.973359949566,113.9318085433302,149.38384251537357,0.5652069208116177,green
97.79396297407239,128.33935082745023,123.17829478288117,0.5989692624853189,green
132.28867796332455,169.97228539093658,117.83624227729905,0.34167843208507687,red
130.2379788452552,115.88201621815432,182.38631210054984,0.6064495265967185,green
161.50920535103847,118.8968808746696,165.1569985130837,0.4425850508953628,red
111.42913675407517,134.83934903857676,148.84417265472712,0.7414200597793668,blue
81.28669243001625,165.5551697649083,139.8327373644009,0.44041550384628536,blue
119.6384966968856,143.94565092562337,108.29562800570939,0.8627348269515827,beige
148.90280714155452,118.8258108569736,155.08847302135837,0.8147825335631143,blue
116.84286075024248,132.88970602926136,134.10318915353506,0.5318425276301321,green
138.89003589599776,123.15343918987162,157.26391612819552,0.38221449589315026,green
82.80013083447389,169.06393358410256,176.8977637928506,0.4494706909006552,blue
146.06073742113648,106.27590959355781,155.11510293427165,0.3931975560219457,blue
92.70834922655862,133.4045364446511,161.18418362121037,0.49557535337372927,beige
99.56235580199476,105.61563418148742,146.29265269788635,0.5389466691799805,blue
112.95210504017881,140.69256276582138,125.07584671848437,0.8785929539023349,red
102.62200852592925,178.47500571952654,70.88307797576407,0.8894001630642774,beige
