avg_R,avg_G,avg_B,brightness,predicted_color
78.67651963636519,159.8952884626434,179.67470149728342,0.39477956930145625,blue
81.65521581269661,128.1992215635653,181.50552974473737,0.7835355697713546,green
102.12623797070486,102.6728633337988,158.33951976010923,0.5913411614026143,beige
152.136438760538,140.171969968918,188.15059805489167,0.31605371447486036,blue
115.34959023692954,171.68984257851235,100.2332592835987,0.516635359887518,green
94.69875911718252,162.6287348703138,141.2133041745404,0.5475179179060818,blue
173.6005560896014,95.18076968509114,117.10289738336033,0.8266921757042227,red
99.83438986088913,158.98790517288182,126.1057516683203,0.5857809981124844,red
172.79984818543159,176.7321137403904,167.27618956363133,0.6439568986128007,blue
119.55044152507395,145.4292844177647,99.70552980252258,0.38565754245970985,red
99.46265714867478,133.1826765391389,139.33304065683302,0.6792728847561067,red
131.57542993416217,89.7782925666571,137.82182051064038,0.7777516413269285,green
131.11708727484162,95.21751453665175,128.98558361263008,0.69323100949531,red
87.89234240490525,126.78138080705762,121.27006497096623,0.4172612651032189,blue
139.21999409782882,117.3085284701917,132.83064893578415,0.5318093058868637,beige
122.6221693751706,157.5340042414091,107.68438435822205,0.5920838316645798,red
77.36623759675186,129.9541135001613,150.07183375479627,0.7188506757676401,blue
117.69945844341613,77.49763009624536,115.19432991754877,0.3054674090377803,beige
133.2088571007847,122.78790873594468,123.57341456888621,0.7841548794763251,blue
119.40078866602498,109.92030969922612,102.15628206069371,0.6504931256855668,red
135.87204635548923,130.3524576259575,143.78935500793347,0.6764340066321497,blue
116.80010239660118,165.67220753396117,125.84213749795086,0.34071035162428764,blue
113.56452867763016,102.8126728710692,111.0660161953467,0.8728933204348603,blue
153.2952867694167,146.32839718336965,156.24231534238098,0.5736967671440524,green
106.1590201171801,127.06960591516108,193.4023937546906,0.3896685524946898,red
103.04436773189258,151.10366139127754,162.66102755750546,0.6880724949319108,red
93.70359867300459,101.4873330994176,111.8206454521937,0.8698916691207679,red
56.49505691845371,128.93857404917634,151.00716517014862,0.43018221261831513,blue
133.03235527831626,93.82555574709647,147.03553679587884,0.6702477620160127,green
122.14229600001538,144.67483024732775,122.81635484877353,0.5987849803529126,blue
103.50020819297572,130.46591733276207,106.20515378253793,0.6762135316219917,green
173.58009510228203,136.22079943234024,144.2823528154438,0.4396662041747555,red
137.14538940890066,132.5592521598597,131.93960848842613,0.8377926526537549,green
114.0734387510049,132.69255978200638,140.84742692326412,0.5173908234477788,beige
123.63865580381139,115.86992151280266,140.62629817676043,0.36678240108406346,beige
103.83431901381276,140.78850915585474,148.0484850910098,0.8545583039421265,beige
77.02594354220511,114.31705367015789,137.5246686875564,0.4458869500623268,green
94.60827274696581,125.54714783990971,166.90927420999955,0.424236647675352,green
75.88250360229044,142.73575934985246,134.59529547044,0.6536011467848287,blue
92.54066477015631,135.1521135126471,115.72967860159527,0.6106542343048857,red
114.1530869286452,130.30163052051506,83.60347360321151,0.5182537550934238,green
123.34619297864437,95.0737454140224,140.0608384308977,0.41796400497297886,green
136.78062270859678,137.9708272387131,130.29889812043353,0.8728061625056223,green
120.37413940424831,118.54188615343114,133.25772798740564,0.6087143320974624,green
151.9094785341449,121.49557346073041,133.23494366102977,0.5351417130731891,red
74.43017285554984,159.4809060965735,140.12073154371578,0.7662630090723215,red
137.78896351610814,101.94529626447569,107.42584651780749,0.6177951745497396,blue
153.54456836364218,130.0438368804913,146.6654974176446,0.3886078063677826,blue
87.55726689876356,102.30599161491322,163.2693849312521,0.6203787806875745,green
127.24183477938425,139.4701413829891,119.35803207584146,0.6829060197952718,blue
136.48584270236088,130.79901995518713,173.32369428407418,0.7243066154960285,blue
149.47869757072334,101.29108332020226,108.84966096470819,0.5451082838060298,green
116.99988893987418,79.98711829483052,147.77586769028343,0.8677575486176767,blue
134.5511517090637,139.57919916330226,193.52048864172917,0.8847527113612941,beige
116.43062607547235,157.11478196533866,168.73271347712512,0.7669311963149711,blue
85.6271061562409,77.20091567698725,174.99494223519582,0.4936884047515385,beige
139.62440620213556,106.19926559992687,124.72970719489716,0.7694961429663278,beige
134.9242912953215,131.91601934450415,163.06391367065726,0.814032599595256,green
109.69329807788961,178.49234134696556,98.94809401961105,0.4085294364419919,red
145.37279461449344,91.62238660165363,135.52846170606205,0.32199725959178377,green
123.52533489751379,110.405981783218,151.66170176825736,0.6691910288299638,blue
118.61340902972846,129.28584573989872,163.74638034077464,0.32491978401967975,red
116.38437111263433,108.95328659253998,122.44352253032271,0.727023257535941,beige
132.86168550641037,113.55203244862291,143.81735841946335,0.6854650384732996,beige
138.84527309670045,175.54394434637885,140.10775490015735,0.49168668862178966,blue
110.78821070524336,134.40592907821613,151.46260809370423,0.325352109589538,blue
82.56798569409636,118.74555339523994,88.66876815704336,0.4170404702268826,red
144.77914422561065,185.6394606002559,158.05181311789022,0.4034123081804498,red
104.4194958950763,116.86660843078239,179.18855031829412,0.7545365063348382,green
90.87258725722451,159.00304156229026,121.54527652052639,0.48502172124788856,red
114.92762835315072,141.83471606468305,68.47179394089633,0.8455906815425782,blue
130.39816487542709,149.5764018692688,151.3461091206621,0.5579125060851009,beige
120.10398408333931,115.01863155404233,152.26632578080168,0.5808371853590195,blue
95.84415885858738,144.88826741272385,145.27758067395283,0.829915725763408,beige
116.98087860061912,90.27262943179477,158.3739882251751,0.5809991436513504,beige
138.59525009659828,128.08261932942514,143.4875990106885,0.5162870960751622,green
121.74321185738643,148.70120637845145,154.03422085120005,0.7919951371230503,beige
153.06813522927902,103.48446460759938,137.20018028348335,0.6763749986284042,green
103.57932829940135,126.40327053860116,116.47728364073538,0.43550407562080395,beige
